State,Bank,BankState,Term,NoEmp,NewExist,CreateJob,UrbanRural,RevLineCr,LowDoc,Sector,IsFranchise,clean_DisbursementGross,MIS_Status,clean_GrAppv
NH,"TD BANK, NATIONAL ASSOCIATION",DE,108,1,0,0,2,0,0,44,0,425000.0,1,425000.0
NH,CITIZENS BANK NATL ASSOC,NH,180,6,0,0,0,0,0,0,0,92500.0,1,92500.0
NH,CITIZENS BANK NATL ASSOC,NH,84,7,0,0,0,0,0,0,0,85000.0,1,85000.0
NH,CITIZENS BANK NATL ASSOC,RI,34,3,1,1,1,0,0,54,0,49971.0,0,50000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,1,0,62,0,40954.0,1,25000.0
NH,EASTERN BANK,MA,84,9,0,0,0,0,1,0,0,80000.0,1,80000.0
NH,CITIZENS BANK NATL ASSOC,NH,180,2,0,0,1,0,0,0,0,86000.0,1,86000.0
NH,"TD BANK, NATIONAL ASSOCIATION",NH,222,2,1,0,0,0,1,0,0,70000.0,1,70000.0
NH,"OCEAN BANK, A DIVISION OF",NH,60,3,1,0,1,1,0,31,0,52000.0,1,52000.0
NH,MERCHANTBANC,NH,84,61,0,0,0,0,0,31,0,300000.0,1,300000.0
ME,KENNEBUNK SAVINGS BANK,ME,48,7,0,0,0,0,1,44,0,20000.0,1,20000.0
ME,CITIZENS BANK NATL ASSOC,NH,84,3,0,0,2,1,0,44,0,22530.0,1,15000.0
ME,SACO & BIDDEFORD SAVINGS INSTI,ME,84,2,1,0,0,0,1,0,0,25000.0,1,25000.0
ME,PEOPLE'S UNITED BANK,CT,84,16,0,0,2,0,0,23,0,100000.0,1,100000.0
ME,KENNEBUNK SAVINGS BANK,ME,240,2,1,0,0,0,0,0,0,320000.0,1,320000.0
ME,SACO & BIDDEFORD SAVINGS INSTI,ME,60,1,1,0,1,0,0,62,0,30000.0,1,30000.0
ME,CAMDEN NATIONAL BANK,ME,84,40,0,0,1,1,0,44,0,654202.0,1,350000.0
ME,NORTHEAST BANK,ME,240,170,0,0,0,0,0,51,0,600000.0,1,600000.0
ME,SKOWHEGAN SAVINGS BANK,ME,84,8,0,0,0,0,0,0,0,50000.0,1,50000.0
ME,BATH SAVINGS INSTITUTION,ME,54,0,1,1,2,0,0,44,0,25000.0,0,25000.0
ME,KEYBANK NATIONAL ASSOCIATION,OH,60,3,0,0,0,0,0,81,0,48000.0,1,48000.0
CA,UMPQUA BANK,OR,84,2,0,0,0,0,1,0,0,20000.0,1,20000.0
ME,CAMDEN NATIONAL BANK,ME,180,4,1,0,2,0,0,44,0,205000.0,1,205000.0
ME,KATAHDIN TRUST CO.,ME,76,4,0,0,2,0,0,11,0,35000.0,1,35000.0
ME,BANK OF AMERICA NATL ASSOC,NC,84,6,1,0,1,0,0,72,0,15900.0,1,10000.0
VT,"PREMIER CAPITAL, INC",MA,187,15,0,0,0,0,0,0,0,120000.0,1,120000.0
VT,"LAKE SUNAPEE BANK, FSB",VT,120,3,1,0,0,0,1,0,0,80000.0,1,80000.0
VT,CITIZENS BANK NATL ASSOC,RI,180,22,0,0,0,0,0,0,0,500000.0,1,500000.0
VT,MASCOMA SAVINGS BANK,NH,36,1,1,0,0,0,0,62,0,12300.0,1,12300.0
VT,BERKSHIRE BANK,VT,240,4,0,0,0,0,0,0,0,330000.0,1,330000.0
VT,MERCHANTS BANK,VT,180,15,0,0,0,0,0,0,0,80000.0,1,80000.0
VT,THE BANK OF BENNINGTON,VT,84,4,0,0,2,1,0,31,0,72040.0,1,67000.0
VT,CHITTENDEN TR COMPANY A DIVISI,VT,120,2,0,0,0,0,0,0,0,140000.0,1,140000.0
VT,MERCHANTS BANK,VT,78,2,0,0,0,0,0,0,0,25000.0,1,25000.0
VT,"TD BANK, NATIONAL ASSOCIATION",VT,120,5,0,0,0,0,0,44,0,50000.0,1,50000.0
VT,"TD BANK, NATIONAL ASSOCIATION",VT,60,4,1,0,0,1,0,44,0,56056.0,1,55000.0
VT,MERCHANTS BANK,VT,23,1,0,1,0,1,0,81,0,10000.0,1,10000.0
VT,MERCHANTS BANK,VT,300,35,0,0,0,0,0,0,0,75000.0,1,75000.0
VT,LIVE OAK BANKING COMPANY,NC,120,4,0,0,1,0,0,54,0,277900.0,1,310000.0
VT,CHITTENDEN TR COMPANY A DIVISI,VT,240,14,0,0,0,0,0,31,0,300000.0,1,300000.0
VT,MERCHANTS BANK,VT,22,4,0,0,0,0,0,44,0,50500.0,0,50500.0
VT,CAPITAL ONE NATL ASSOC,VA,84,3,0,0,1,0,0,72,0,15000.0,1,15000.0
VT,UNION BANK,VT,78,12,0,0,2,0,0,51,0,35000.0,1,35000.0
VT,NATIONAL BANK OF MIDDLEBURY,VT,84,17,0,0,0,0,0,44,0,96500.0,1,96500.0
VT,CHITTENDEN TR COMPANY A DIVISI,VT,35,5,0,0,0,0,0,23,0,168300.0,1,168300.0
VT,UNION BANK,VT,241,1,0,0,0,0,0,0,0,115000.0,1,115000.0
VT,CHITTENDEN TR COMPANY A DIVISI,VT,240,6,1,0,0,0,0,0,0,535000.0,1,535000.0
VT,COMMUNITY NATIONAL BANK,VT,6,3,0,0,2,1,0,44,0,10000.0,1,10000.0
CT,"TD BANK, NATIONAL ASSOCIATION",CT,120,6,0,0,0,0,0,0,0,125000.0,1,125000.0
CT,BANK OF AMERICA NATL ASSOC,RI,48,20,0,5,1,1,0,23,0,288296.0,1,100000.0
CT,BANK OF AMERICA NATL ASSOC,RI,36,2,1,0,1,1,0,62,0,5000.0,1,5000.0
CT,"TD BANK, NATIONAL ASSOCIATION",DE,84,4,0,0,1,0,0,72,0,180000.0,1,180000.0
CT,CITIZENS BANK NATL ASSOC,RI,11,5,0,1,1,0,0,81,0,55205.0,0,35000.0
CT,SALISBURY BANK & TRUST COMPANY,CT,300,2,0,0,0,0,0,0,0,400000.0,1,400000.0
CT,WEBSTER BANK NATL ASSOC,CT,84,14,0,0,0,0,0,0,0,350000.0,1,350000.0
CT,BANK OF AMERICA NATL ASSOC,RI,12,8,0,0,0,1,0,0,0,50000.0,1,50000.0
CT,BANK OF WESTERN MASSACHUSETTS,MA,84,3,1,0,0,0,0,0,0,60000.0,1,60000.0
CT,WEBSTER BANK NATL ASSOC,CT,83,1,0,0,1,1,0,81,0,101466.0,1,25000.0
CT,SANTANDER BANK NATL ASSOC,PA,60,4,0,0,1,0,0,62,0,60000.0,1,60000.0
CT,UPS CAPITAL BUSINESS CREDIT,CT,228,24,0,0,0,0,0,31,0,900000.0,1,900000.0
CT,CITIZENS BANK NATL ASSOC,MA,84,2,0,0,2,1,0,54,0,10363.0,1,5000.0
CT,BANK OF AMERICA NATL ASSOC,RI,22,30,0,0,1,1,0,61,0,344500.0,1,200000.0
CT,HOME LOAN INVEST BANK F.S.B.,RI,230,6,0,0,0,0,0,0,0,125000.0,0,125000.0
CT,BANK OF AMERICA NATL ASSOC,NC,84,12,0,3,1,1,0,61,0,110976.0,1,84200.0
CT,BANK OF AMERICA NATL ASSOC,RI,48,7,0,21,1,1,0,54,0,42900.0,1,29400.0
CT,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,1,1,0,62,0,33516.0,1,15000.0
CT,"BUSINESS LENDERS, LLC",CT,120,9,1,0,0,0,1,0,0,100000.0,1,100000.0
CT,BANK OF AMERICA NATL ASSOC,RI,48,8,0,0,2,1,0,42,0,36000.0,1,36000.0
CT,"READYCAP LENDING, LLC",CA,84,44,1,0,0,0,1,62,0,50000.0,1,50000.0
CT,BANK OF AMERICA NATL ASSOC,RI,48,3,0,1,1,1,0,54,0,90331.0,1,49300.0
CT,CITIZENS BANK NATL ASSOC,MA,84,1,0,0,1,1,0,54,0,6582.0,1,2000.0
CT,"READYCAP LENDING, LLC",CA,84,5,1,0,0,0,1,0,1,80000.0,1,80000.0
CT,CITIZENS BANK NATL ASSOC,RI,84,6,0,0,1,0,0,62,0,18750.0,1,20000.0
CT,WEBSTER BANK NATL ASSOC,CT,120,0,0,0,1,0,0,31,0,1655000.0,1,1655000.0
CT,WEBSTER BANK NATL ASSOC,CT,19,2,0,1,2,1,0,23,0,194212.0,0,100000.0
CT,ION BANK,CT,60,3,0,0,0,0,0,0,0,18000.0,1,18000.0
CT,"TD BANK, NATIONAL ASSOCIATION",DE,84,13,0,7,1,1,0,56,0,25000.0,1,25000.0
CT,CITIZENS BANK NATL ASSOC,RI,40,1,1,0,1,0,0,54,0,25000.0,0,25000.0
CT,CITIZENS BANK NATL ASSOC,RI,60,3,0,0,1,0,0,31,0,17000.0,1,17000.0
CT,CITIZENS BANK NATL ASSOC,RI,84,2,0,1,1,1,0,44,0,64479.0,1,35000.0
CT,UPS CAPITAL BUSINESS CREDIT,CT,228,8,0,0,1,0,0,42,0,150000.0,1,150000.0
CT,BANK OF AMERICA NATL ASSOC,RI,18,1,0,0,1,0,0,54,0,16000.0,0,16000.0
CT,WEBSTER BANK NATL ASSOC,CT,60,5,0,2,1,1,0,23,0,116491.0,1,50000.0
CT,SANTANDER BANK NATL ASSOC,DE,82,1,1,0,1,0,0,44,0,25000.0,1,25000.0
CT,"TD BANK, NATIONAL ASSOCIATION",CT,144,10,0,0,1,0,0,62,0,144000.0,1,144000.0
CT,BANK OF AMERICA NATL ASSOC,RI,33,20,0,0,1,1,0,54,0,133200.0,1,100000.0
CT,CAPITAL ONE NATL ASSOC,VA,54,6,0,1,1,1,0,71,0,24855.0,0,15000.0
CT,UNION SAVINGS BANK,CT,84,3,1,0,0,0,1,0,0,60000.0,1,60000.0
CT,WEBSTER BANK NATL ASSOC,CT,42,30,0,0,1,0,0,31,0,810000.0,0,810000.0
CT,UNION SAVINGS BANK,CT,48,8,0,0,0,0,1,54,0,32000.0,1,32000.0
CT,"TD BANK, NATIONAL ASSOCIATION",NJ,18,12,0,0,1,1,0,72,0,20001.0,1,15000.0
CT,FIRST NIAGARA BANK NATL ASSOC,CT,276,5,0,0,1,0,0,44,0,1030000.0,1,1030000.0
CT,PEOPLE'S UNITED BANK,CT,120,70,0,0,0,0,0,31,0,925000.0,1,925000.0
CT,WEBSTER BANK NATL ASSOC,CT,36,6,0,2,1,1,0,54,0,158057.0,1,100000.0
CT,"CITIBANK, N.A.",SD,84,6,0,0,1,1,0,44,0,183000.0,1,100000.0
CT,"READYCAP LENDING, LLC",CA,64,20,0,0,0,0,0,0,0,290000.0,0,290000.0
CT,JPMORGAN CHASE BANK NATL ASSOC,IL,67,10,0,5,2,1,0,81,0,54692.0,0,50000.0
CT,FIRST COUNTY BANK,CT,117,11,0,0,0,1,0,0,0,476393.0,1,350000.0
NJ,UNITY BANK,NJ,84,0,0,8,1,1,0,72,0,47695.0,1,32000.0
NJ,JPMORGAN CHASE BANK NATL ASSOC,IL,84,30,0,0,2,1,0,44,0,118036.0,1,50000.0
NJ,CITIZENS BANK NATL ASSOC,RI,40,4,0,1,1,1,0,81,0,43527.0,0,30000.0
NJ,BANK OF AMERICA NATL ASSOC,NC,83,2,1,0,1,1,0,56,0,53277.0,1,22500.0
NJ,JPMORGAN CHASE BANK NATL ASSOC,IL,84,2,0,4,1,1,0,42,0,67209.0,1,18000.0
NJ,"SUPERIOR FINANCIAL GROUP, LLC",CA,109,7,0,2,1,0,0,31,0,12500.0,0,12500.0
NJ,BBCN BANK,CA,54,4,0,1,1,0,0,72,0,35000.0,0,35000.0
NJ,CAPITAL ONE NATL ASSOC,VA,84,15,0,3,1,0,0,31,0,100000.0,1,100000.0
NJ,JPMORGAN CHASE BANK NATL ASSOC,NJ,84,10,0,0,0,0,0,0,0,75000.0,1,75000.0
MA,BANK OF AMERICA NATL ASSOC,RI,48,1,0,0,1,1,0,81,0,93280.0,1,41500.0
MA,UNITED BANK,MA,84,1,1,1,1,1,0,44,0,24194.0,1,20000.0
MA,BANK OF WESTERN MASSACHUSETTS,MA,84,1,1,0,0,0,0,0,0,120000.0,1,120000.0
MA,JPMORGAN CHASE BANK NATL ASSOC,IL,26,1,0,0,1,1,0,54,0,86952.0,0,35000.0
MA,BANK OF AMERICA NATL ASSOC,RI,48,8,0,0,1,1,0,44,0,29000.0,1,12000.0
MA,GREENFIELD SAVINGS BANK,MA,72,1,1,0,2,0,0,56,0,40000.0,1,40000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,144,15,0,0,0,0,0,54,0,319200.0,1,376000.0
MA,PEOPLE'S UNITED BANK,CT,60,30,0,4,2,1,0,61,0,1734833.0,1,250000.0
MA,"FLAGSHIP BANK, A DIVISION OF",MA,60,14,0,0,0,0,0,23,0,100000.0,1,100000.0
MA,SANTANDER BANK NATL ASSOC,MA,12,4,1,2,1,1,0,62,0,14652.0,1,10000.0
MA,BANK OF AMERICA NATL ASSOC,NC,120,8,1,0,0,0,0,0,0,180000.0,1,180000.0
MA,"FLAGSHIP BANK, A DIVISION OF",MA,120,6,0,0,0,0,0,23,0,155000.0,1,155000.0
MA,"FLAGSHIP BANK, A DIVISION OF",MA,60,28,0,0,0,0,0,0,1,67500.0,1,67500.0
MA,"FLAGSHIP BANK, A DIVISION OF",MA,300,19,0,0,0,0,0,0,0,475000.0,1,475000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,60,10,0,0,1,0,0,81,0,75000.0,1,75000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,16,0,0,1,1,0,72,0,222216.0,1,75000.0
MA,BANK OF AMERICA NATL ASSOC,RI,48,2,0,2,1,1,0,54,0,28464.0,1,21000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,1,0,54,1,179730.0,1,65000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,1,0,0,1,1,0,31,0,10000.0,1,10000.0
MA,CITIZENS BANK NATL ASSOC,NH,96,56,0,0,0,0,0,31,0,600000.0,1,600000.0
MA,CITIZENS BANK NATL ASSOC,RI,61,1,1,0,1,0,0,56,0,10000.0,0,10000.0
MA,BANK OF AMERICA NATL ASSOC,RI,48,4,0,0,1,1,0,56,0,100000.0,1,100000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,1,0,71,0,24547.0,1,5000.0
MA,MIDDLESEX SAVINGS BANK,MA,12,87,0,0,1,0,0,31,0,396800.0,1,396800.0
MA,BANK OF AMERICA NATL ASSOC,MA,12,3,0,0,0,1,0,54,0,20000.0,1,20000.0
MA,CITIZENS BANK NATL ASSOC,RI,49,1,0,0,1,1,0,44,0,37682.0,0,10000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,1,0,0,1,1,0,44,0,47964.0,1,35000.0
MA,SANTANDER BANK NATL ASSOC,DE,65,2,1,2,1,1,0,44,0,15000.0,1,15000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,55,0,0,1,1,0,31,0,359688.0,1,130000.0
MA,SANTANDER BANK NATL ASSOC,DE,71,1,1,0,1,1,0,23,0,20000.0,1,20000.0
MA,TD BANKNORTH NATL ASSOC,NH,24,6,0,0,0,0,1,44,0,29000.0,1,29000.0
MA,ENTERPRISE BK & TR CO,MA,84,15,0,0,1,1,0,31,0,564235.0,1,250000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,84,1,1,0,1,1,0,23,0,46000.0,1,10000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,3,0,1,1,1,0,44,0,501066.0,1,75000.0
MA,DANVERSBANK,MA,84,1,1,0,0,0,1,0,0,100000.0,1,100000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,2,0,0,1,1,0,56,0,35000.0,1,35000.0
MA,CITIZENS BANK NATL ASSOC,RI,53,5,0,2,1,0,0,23,0,75000.0,0,75000.0
MA,BANK OF AMERICA NATL ASSOC,NC,83,3,0,0,1,1,0,44,0,62432.0,1,25000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,84,9,0,0,1,1,0,54,0,250000.0,1,150000.0
MA,SANTANDER BANK NATL ASSOC,DE,84,1,1,0,1,0,0,71,0,200000.0,1,250000.0
MA,NEWBURYPORT FIVE CENTS SAVINGS,MA,90,1,0,0,0,0,0,0,0,20000.0,1,20000.0
MA,DANVERSBANK,MA,83,7,0,0,1,1,0,44,0,458493.0,1,150000.0
MA,INSTITUTION FOR SAVINGS IN NEW,MA,120,1,1,0,1,0,0,44,0,100000.0,1,100000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,4,0,0,1,1,0,56,0,18940.0,1,5000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,4,0,1,1,1,0,72,0,35086.0,1,35000.0
MA,CITIZENS BANK NATL ASSOC,RI,77,6,0,0,1,1,0,54,0,421157.0,1,150000.0
MA,ROCKLAND TRUST COMPANY,MA,84,21,1,0,2,0,0,72,0,150000.0,1,150000.0
MA,BANK OF AMERICA NATL ASSOC,NC,83,9,0,0,1,1,0,52,0,384810.0,1,100000.0
MA,BANK OF AMERICA NATL ASSOC,RI,48,5,0,1,1,1,0,54,0,153649.0,1,80000.0
MA,SANTANDER BANK NATL ASSOC,MA,60,3,1,0,0,0,1,0,0,70000.0,1,70000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,1,0,3,1,1,0,81,0,10000.0,1,10000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,5,0,0,1,0,0,44,0,40000.0,1,40000.0
MA,BANK OF AMERICA NATL ASSOC,NC,83,2,0,0,1,1,0,72,0,38842.0,1,25000.0
MA,EASTERN BANK,MA,84,8,0,1,1,1,0,48,0,243400.0,1,100000.0
MA,EASTERN BANK,MA,12,3,0,0,1,0,0,48,0,136764.0,0,150000.0
MA,CITIZENS BANK NATL ASSOC,RI,24,1,0,0,1,1,0,44,0,92818.0,0,50000.0
MA,CITIZENS BANK NATL ASSOC,RI,57,1,1,0,1,0,0,44,0,30000.0,0,30000.0
MA,CITIZENS BANK NATL ASSOC,RI,60,6,0,0,1,1,0,72,0,63125.0,1,50000.0
MA,BANK OF AMERICA NATL ASSOC,MA,180,6,0,0,0,0,0,42,0,187000.0,1,187000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,1,0,0,1,1,0,54,0,6520.0,1,5000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,59,17,0,0,1,0,0,61,0,85000.0,1,85000.0
MA,ROCKLAND TRUST COMPANY,MA,60,3,1,0,1,0,0,0,0,50000.0,1,50000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,4,0,0,1,1,0,81,0,109339.0,1,50000.0
MA,CENTURY BANK AND TRUST COMPANY,MA,84,4,1,0,0,0,1,31,0,70000.0,1,70000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,2,0,0,1,1,0,51,0,10000.0,1,10000.0
MA,PENTUCKET BANK,MA,12,27,0,0,1,1,0,23,0,500000.0,1,500000.0
MA,CITIZENS BANK NATL ASSOC,MA,77,2,0,2,1,1,0,54,0,18909.0,1,10000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,2,1,0,1,0,0,81,0,30000.0,1,30000.0
MA,"READYCAP LENDING, LLC",CA,95,0,1,4,1,0,0,71,0,157500.0,0,157500.0
MA,CITIZENS BANK NATL ASSOC,RI,8,1,0,0,1,1,0,31,0,316080.0,0,75000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,2,0,5,1,1,0,54,0,121488.0,1,47500.0
MA,ROCKLAND TRUST COMPANY,MA,1,0,0,0,2,1,0,23,0,54052.0,0,20000.0
MA,BANK OF AMERICA NATL ASSOC,RI,36,3,0,0,1,1,0,44,0,33500.0,1,33500.0
MA,EASTERN BANK,MA,84,5,0,0,0,0,1,44,0,50000.0,1,50000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,0,0,53,0,75500.0,1,75500.0
MA,CITIZENS BANK,TN,72,12,0,3,1,1,0,0,0,55000.0,1,55000.0
MA,ROCKLAND TRUST COMPANY,MA,24,0,1,25,1,1,0,72,1,75000.0,1,50000.0
MA,BANK OF AMERICA NATL ASSOC,RI,48,1,0,0,1,1,0,72,0,34568.0,1,19500.0
MA,CITIZENS BANK NATL ASSOC,MA,84,1,0,0,1,1,0,44,0,13475.0,1,10000.0
MA,SOUTH EASTERN ECONOMIC DEVEL C,MA,240,2,0,3,1,0,0,44,0,93000.0,1,93000.0
MA,"TD BANK, NATIONAL ASSOCIATION",MA,240,16,0,0,0,0,0,0,0,230000.0,1,230000.0
MA,CITIZENS BANK NATL ASSOC,RI,36,1,0,0,1,1,0,23,0,54600.0,0,25000.0
MA,SOUTH EASTERN ECONOMIC DEVEL C,MA,240,3,0,3,1,0,0,0,0,126000.0,1,126000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,1,0,62,0,97478.0,1,60000.0
MA,NORWOOD CO-OPERATIVE BANK,MA,84,1,0,0,0,0,0,0,1,150000.0,1,150000.0
MA,EASTERN BANK,MA,84,5,0,0,0,0,1,0,0,50000.0,1,50000.0
MA,ROCKLAND TRUST COMPANY,MA,126,7,1,0,0,0,1,11,0,100000.0,1,100000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,30,0,0,1,1,0,72,0,10000.0,1,10000.0
MA,HOME LOAN INVEST BANK F.S.B.,RI,60,1,0,0,0,0,1,0,0,20000.0,1,20000.0
MA,SANTANDER BANK NATL ASSOC,MA,84,4,1,0,1,0,1,71,0,120000.0,1,120000.0
MA,INDEPENDENCE BANK,RI,240,4,1,0,1,0,0,44,0,493000.0,1,493000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,1,0,1,2,1,0,56,0,18374.0,1,10000.0
RI,OCEAN ST. BUS. DEVEL AUTHORITY,RI,240,9,0,0,0,0,0,0,0,198000.0,1,198000.0
RI,SANTANDER BANK NATL ASSOC,DE,36,1,0,0,1,1,0,54,0,20000.0,1,10000.0
RI,WASHINGTON TR CO OF WESTERLY,RI,60,2,0,0,0,0,0,0,1,55000.0,1,55000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,1,1,0,54,0,66836.0,1,18200.0
RI,OCEAN ST. BUS. DEVEL AUTHORITY,RI,240,28,0,28,0,0,0,31,0,424000.0,1,424000.0
RI,CITIZENS BANK NATL ASSOC,RI,26,2,0,0,1,1,0,54,0,15000.0,0,15000.0
RI,BANK OF AMERICA NATL ASSOC,RI,36,2,0,0,1,1,0,23,0,45000.0,1,45000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,4,0,0,2,1,0,81,0,60098.0,1,30000.0
RI,BANK OF AMERICA NATL ASSOC,RI,120,1,0,0,2,0,0,11,0,340000.0,1,340000.0
RI,BANK OF AMERICA NATL ASSOC,NC,184,4,0,0,0,0,0,81,0,213750.0,1,213750.0
RI,CITIZENS BANK NATL ASSOC,RI,79,12,0,12,1,0,0,81,0,63919.0,1,25000.0
RI,BANK OF AMERICA NATL ASSOC,NC,120,8,0,0,0,0,0,0,0,250000.0,1,250000.0
RI,SANTANDER BANK NATL ASSOC,DE,18,28,0,5,2,0,0,23,0,300000.0,1,300000.0
RI,OCEAN ST. BUS. DEVEL AUTHORITY,RI,240,20,1,5,0,0,0,71,0,537000.0,1,537000.0
RI,BANK OF AMERICA NATL ASSOC,NC,84,5,0,0,1,1,0,81,0,43500.0,1,43500.0
RI,BANK RHODE ISLAND,RI,180,1,1,0,0,0,0,0,0,150000.0,1,150000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,4,0,0,1,1,0,23,0,5000.0,1,5000.0
RI,BANK RHODE ISLAND,RI,84,6,0,0,1,0,0,81,0,90000.0,1,90000.0
RI,CITIZENS BANK NATL ASSOC,RI,14,4,0,0,1,1,0,53,0,162106.0,0,75000.0
RI,BANK OF AMERICA NATL ASSOC,MA,7,4,0,0,0,1,0,0,0,30000.0,1,30000.0
RI,BANK OF AMERICA NATL ASSOC,NC,12,37,0,0,0,1,0,62,0,58000.0,1,50000.0
RI,CITIZENS BANK NATL ASSOC,RI,18,3,0,0,1,0,0,44,0,10000.0,0,10000.0
RI,HOME LOAN INVEST BANK F.S.B.,RI,84,25,0,0,0,0,1,0,0,50000.0,1,50000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,1,1,0,48,0,52600.0,1,20000.0
RI,BANK RHODE ISLAND,RI,84,8,0,0,2,0,0,44,0,45000.0,1,45000.0
RI,CITIZENS BANK NATL ASSOC,RI,81,2,0,2,1,1,0,61,0,91260.0,1,35000.0
RI,"TD BANK, NATIONAL ASSOCIATION",DE,84,18,0,4,1,1,0,51,0,651913.0,1,225000.0
RI,INDEPENDENCE BANK,RI,264,2,0,0,0,0,0,0,0,160000.0,1,160000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,10,0,0,1,1,0,44,0,5000.0,1,5000.0
NH,GRANITE ST. ECONOMIC DEVEL COR,NH,240,22,0,2,0,0,0,0,0,73000.0,1,73000.0
NH,CITIZENS BANK NATL ASSOC,NH,84,1,0,0,1,1,0,44,0,35000.0,1,35000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,2,0,1,1,1,0,11,0,191580.0,1,100000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,6,0,0,1,1,0,42,0,94650.0,1,60000.0
NH,CITIZENS BANK NATL ASSOC,NH,60,12,0,0,0,0,0,42,0,200000.0,1,200000.0
NH,BANK OF AMERICA NATL ASSOC,RI,120,27,0,0,0,0,0,81,0,215000.0,1,215000.0
NH,SANTANDER BANK NATL ASSOC,DE,60,2,0,0,1,1,0,54,0,15000.0,1,15000.0
NH,BANK OF AMERICA NATL ASSOC,CT,48,15,0,0,0,0,0,0,0,37000.0,1,37000.0
NH,CITIZENS BANK NATL ASSOC,MA,84,4,0,0,1,1,0,31,0,8095.0,1,5000.0
NH,CITIZENS BANK NATL ASSOC,MA,84,3,0,0,1,1,0,54,0,17014.0,1,5000.0
NH,CITIZENS BANK NATL ASSOC,RI,69,4,0,0,1,1,0,48,0,34900.0,0,35000.0
NH,CENTRIX BANK & TRUST,NH,84,28,0,0,1,1,0,72,0,30000.0,1,30000.0
NH,BANK OF NEW ENGLAND,NH,102,2,1,0,0,0,0,0,0,119000.0,1,119000.0
NH,CITIZENS BANK NATL ASSOC,NH,84,16,0,0,1,1,0,44,0,10000.0,1,10000.0
NH,CENTRIX BANK & TRUST,NH,84,1,0,0,2,1,0,44,0,57500.0,1,20000.0
NH,CITIZENS BANK NATL ASSOC,NH,240,7,0,0,0,0,0,62,0,124000.0,1,124000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,7,0,0,1,1,0,72,0,5373.0,1,5000.0
NH,NORTHWAY BANK,NH,180,74,0,0,0,0,0,0,0,130000.0,1,235000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,1,0,56,0,48830.0,1,35000.0
NH,MEREDITH VILLAGE SAVINGS BANK,NH,120,12,1,0,2,0,0,52,0,550000.0,1,550000.0
NH,BANK OF NEW HAMPSHIRE,NH,240,5,0,0,0,0,0,71,0,170000.0,1,170000.0
NH,"LAKE SUNAPEE BANK, FSB",NH,59,10,0,3,2,1,0,23,0,48963.0,1,25000.0
NH,CITIZENS BANK NATL ASSOC,RI,95,5,0,0,1,1,0,23,0,72928.0,1,30000.0
NH,BANK OF AMERICA NATL ASSOC,CT,72,10,0,0,0,0,0,0,0,100000.0,0,100000.0
NH,CAPITAL REGIONAL DEVEL COUNCIL,NH,240,9,0,7,0,0,0,54,0,113000.0,1,113000.0
NH,MASCOMA SAVINGS BANK,VT,36,0,1,7,2,0,0,72,0,35000.0,1,35000.0
NH,PASSUMPSIC SAVINGS BANK,VT,12,3,0,0,2,1,0,62,0,25000.0,1,25000.0
NH,BANK OF THE WEST,CA,240,4,0,0,0,0,0,54,0,155000.0,1,155000.0
NH,"TD BANK, NATIONAL ASSOCIATION",NH,156,65,0,0,0,0,0,0,0,160500.0,1,160500.0
NH,PASSUMPSIC SAVINGS BANK,VT,12,37,0,0,2,1,0,31,0,800000.0,1,800000.0
